,equity,price,revenue,noi,debt_payment,loan_payoff,valuation,cashflow,market,date_cashflow,slice
2024-12-31,-31296.102160000002,78240.2554,0.0,0.0,0.0,0.0,0.0,-31296.102160000002,"Lebanon,Pennsylvania",2024-12-31,Class C
2025-12-31,0.0,80029.1034,14393.389495525513,6620.959167941735,-3027.8978839799997,0.0,0.0,3593.0612839617356,"Lebanon,Pennsylvania",2024-12-31,Class C
2026-12-31,0.0,85231.1027,14980.255183679512,6890.917384492575,-3027.8978839799997,0.0,0.0,3863.0195005125756,"Lebanon,Pennsylvania",2024-12-31,Class C
2027-12-31,0.0,91688.6499,15499.503900239877,7129.771794110343,-3027.8978839799997,0.0,0.0,4101.873910130344,"Lebanon,Pennsylvania",2024-12-31,Class C
2028-12-31,0.0,98899.9057,15995.543445434183,7357.949984899724,-3027.8978839799997,0.0,0.0,4330.052100919724,"Lebanon,Pennsylvania",2024-12-31,Class C
2029-12-31,0.0,104216.5331,16404.32993465604,7545.991769941778,-3027.8978839799997,-46944.15323999999,104216.5331,61790.47374596179,"Lebanon,Pennsylvania",2024-12-31,Class C
2024-12-31,-89606.73560000001,224016.839,0.0,0.0,0.0,0.0,0.0,-89606.73560000001,"Lehigh Valley,Pennsylvania",2024-12-31,Class A
2025-12-31,0.0,228627.1323,24069.26222784987,11071.860624810939,-8669.4516693,0.0,0.0,2402.4089555109385,"Lehigh Valley,Pennsylvania",2024-12-31,Class A
2026-12-31,0.0,244228.0445,24825.845728695287,11419.88903519983,-8669.4516693,0.0,0.0,2750.43736589983,"Lehigh Valley,Pennsylvania",2024-12-31,Class A
2027-12-31,0.0,264165.1224,25497.12738164818,11728.678595558162,-8669.4516693,0.0,0.0,3059.2269262581613,"Lehigh Valley,Pennsylvania",2024-12-31,Class A
2028-12-31,0.0,286664.2224,26128.180787673908,12018.963162329997,-8669.4516693,0.0,0.0,3349.511493029997,"Lehigh Valley,Pennsylvania",2024-12-31,Class A
2029-12-31,0.0,302991.2091,26642.70151968092,12255.642699053222,-8669.4516693,-134410.1034,302991.2091,172167.2967297532,"Lehigh Valley,Pennsylvania",2024-12-31,Class A
2024-12-31,-63381.310280000005,158453.2757,0.0,0.0,0.0,0.0,0.0,-63381.310280000005,"Lehigh Valley,Pennsylvania",2024-12-31,Class B
2025-12-31,0.0,161475.2726,20612.762508405143,9481.870753866366,-6132.14176959,0.0,0.0,3349.7289842763657,"Lehigh Valley,Pennsylvania",2024-12-31,Class B
2026-12-31,0.0,172328.005,21325.511854518387,9809.735453078458,-6132.14176959,0.0,0.0,3677.593683488458,"Lehigh Valley,Pennsylvania",2024-12-31,Class B
2027-12-31,0.0,186357.1795,22181.829658689665,10203.641642997245,-6132.14176959,0.0,0.0,4071.499873407245,"Lehigh Valley,Pennsylvania",2024-12-31,Class B
2028-12-31,0.0,202331.8701,22827.932313344663,10500.848864138545,-6132.14176959,0.0,0.0,4368.707094548545,"Lehigh Valley,Pennsylvania",2024-12-31,Class B
2029-12-31,0.0,213990.8046,23322.751138601812,10728.465523756833,-6132.14176959,-95071.96542,213990.8046,123515.16293416684,"Lehigh Valley,Pennsylvania",2024-12-31,Class B
2024-12-31,-43954.39228,109885.9807,0.0,0.0,0.0,0.0,0.0,-43954.39228,"Lehigh Valley,Pennsylvania",2024-12-31,Class C
2025-12-31,0.0,112163.1616,17489.382774776815,8045.116076397335,-4252.58745309,0.0,0.0,3792.528623307335,"Lehigh Valley,Pennsylvania",2024-12-31,Class C
2026-12-31,0.0,119679.1685,18186.369325605883,8365.729889778706,-4252.58745309,0.0,0.0,4113.142436688706,"Lehigh Valley,Pennsylvania",2024-12-31,Class C
2027-12-31,0.0,129254.2559,18796.78746111208,8646.522232111556,-4252.58745309,0.0,0.0,4393.934779021556,"Lehigh Valley,Pennsylvania",2024-12-31,Class C
2028-12-31,0.0,140114.2919,19369.077778415874,8909.775778071302,-4252.58745309,0.0,0.0,4657.188324981302,"Lehigh Valley,Pennsylvania",2024-12-31,Class C
2029-12-31,0.0,148113.6905,19819.555878984967,9116.995704333085,-4252.58745309,-65931.58842,148113.6905,87046.51033124307,"Lehigh Valley,Pennsylvania",2024-12-31,Class C
2024-12-31,-64608.356320000006,161520.8908,0.0,0.0,0.0,0.0,0.0,-64608.356320000006,"Lewiston,Idaho",2024-12-31,Class B
2025-12-31,0.0,165937.4933,15893.427715950123,7310.976749337056,-6250.858473959999,0.0,0.0,1060.1182753770572,"Lewiston,Idaho",2024-12-31,Class B
2026-12-31,0.0,178389.8846,16593.974507715997,7633.228273549358,-6250.858473959999,0.0,0.0,1382.369799589359,"Lewiston,Idaho",2024-12-31,Class B
2027-12-31,0.0,193614.781,17192.373644694682,7908.491876559553,-6250.858473959999,0.0,0.0,1657.6334025995538,"Lewiston,Idaho",2024-12-31,Class B
2028-12-31,0.0,210361.1113,17775.32458637673,8176.649309733295,-6250.858473959999,0.0,0.0,1925.7908357732958,"Lewiston,Idaho",2024-12-31,Class B
2029-12-31,0.0,223128.0517,18238.487891894074,8389.704430271273,-6250.858473959999,-96912.53447999999,223128.0517,128354.3631763113,"Lewiston,Idaho",2024-12-31,Class B
2024-12-31,-36596.57508,91491.4377,0.0,0.0,0.0,0.0,0.0,-36596.57508,"Lewiston,Idaho",2024-12-31,Class C
2025-12-31,0.0,94123.4432,9199.03923034872,4231.558045960411,-3540.71863899,0.0,0.0,690.8394069704109,"Lewiston,Idaho",2024-12-31,Class C
2026-12-31,0.0,100989.5327,9615.245312452857,4423.012843728314,-3540.71863899,0.0,0.0,882.294204738314,"Lewiston,Idaho",2024-12-31,Class C
2027-12-31,0.0,109222.2621,9998.906870316494,4599.497160345587,-3540.71863899,0.0,0.0,1058.7785213555871,"Lewiston,Idaho",2024-12-31,Class C
2028-12-31,0.0,118154.4973,10374.435285261028,4772.240231220073,-3540.71863899,0.0,0.0,1231.521592230073,"Lewiston,Idaho",2024-12-31,Class C
2029-12-31,0.0,124989.0097,10669.017569521277,4907.748081979787,-3540.71863899,-54894.86261999999,124989.0097,71461.17652298979,"Lewiston,Idaho",2024-12-31,Class C
2024-12-31,-34777.05924,86942.6481,0.0,0.0,0.0,0.0,0.0,-34777.05924,"Lewiston,Maine",2024-12-31,Class B
2025-12-31,0.0,88900.1701,16630.51548841316,7650.037124670052,-3364.6804814700004,0.0,0.0,4285.356643200052,"Lewiston,Maine",2024-12-31,Class B
2026-12-31,0.0,94545.5244,17721.742670296924,8152.001628336585,-3364.6804814700004,0.0,0.0,4787.321146866585,"Lewiston,Maine",2024-12-31,Class B
2027-12-31,0.0,101482.338,18233.71028777762,8387.506732377704,-3364.6804814700004,0.0,0.0,5022.826250907703,"Lewiston,Maine",2024-12-31,Class B
2028-12-31,0.0,109182.3812,18693.965856427556,8599.224293956675,-3364.6804814700004,0.0,0.0,5234.543812486674,"Lewiston,Maine",2024-12-31,Class B
2029-12-31,0.0,114828.8207,19091.331864319975,8782.012657587187,-3364.6804814700004,-52165.58886,114828.8207,68080.56401611718,"Lewiston,Maine",2024-12-31,Class B
2024-12-31,-26825.33432,67063.3358,0.0,0.0,0.0,0.0,0.0,-26825.33432,"Lewiston,Maine",2024-12-31,Class C
2025-12-31,0.0,68676.7377,10337.683391404926,4755.334360046266,-2595.35109546,0.0,0.0,2159.9832645862657,"Lewiston,Maine",2024-12-31,Class C
2026-12-31,0.0,72817.1526,10707.186116506111,4925.305613592811,-2595.35109546,0.0,0.0,2329.954518132811,"Lewiston,Maine",2024-12-31,Class C
2027-12-31,0.0,77730.8206,11042.937513046236,5079.751256001268,-2595.35109546,0.0,0.0,2484.400160541268,"Lewiston,Maine",2024-12-31,Class C
2028-12-31,0.0,83108.1068,11351.691531246937,5221.77810437359,-2595.35109546,0.0,0.0,2626.4270089135903,"Lewiston,Maine",2024-12-31,Class C
2029-12-31,0.0,87026.7361,11581.977231029789,5327.709526273702,-2595.35109546,-40238.00148,87026.7361,49521.093050813695,"Lewiston,Maine",2024-12-31,Class C
2024-12-31,-62693.186640000014,156732.9666,0.0,0.0,0.0,0.0,0.0,-62693.186640000014,"Lexington,Kentucky",2024-12-31,Class A
2025-12-31,0.0,160539.9523,17642.543909029864,8115.570198153737,-6065.56580742,0.0,0.0,2050.0043907337367,"Lexington,Kentucky",2024-12-31,Class A
2026-12-31,0.0,172879.8459,18280.072281817433,8408.833249636018,-6065.56580742,0.0,0.0,2343.267442216018,"Lexington,Kentucky",2024-12-31,Class A
2027-12-31,0.0,187392.7514,18722.85204410198,8612.51194028691,-6065.56580742,0.0,0.0,2546.9461328669095,"Lexington,Kentucky",2024-12-31,Class A
2028-12-31,0.0,203386.2485,19366.716087598357,8908.689400295243,-6065.56580742,0.0,0.0,2843.123592875243,"Lexington,Kentucky",2024-12-31,Class A
2029-12-31,0.0,215526.9973,19916.550846970662,9161.613389606504,-6065.56580742,-94039.77996,215526.9973,124583.2649221865,"Lexington,Kentucky",2024-12-31,Class A
2024-12-31,-48643.64600000001,121609.115,0.0,0.0,0.0,0.0,0.0,-48643.64600000001,"Lexington,Kentucky",2024-12-31,Class B
2025-12-31,0.0,124698.705,14748.648026862154,6784.378092356591,-4706.2727505,0.0,0.0,2078.1053418565907,"Lexington,Kentucky",2024-12-31,Class B
2026-12-31,0.0,134274.8546,15537.975490541292,7147.468725648993,-4706.2727505,0.0,0.0,2441.195975148993,"Lexington,Kentucky",2024-12-31,Class B
2027-12-31,0.0,145562.0484,16087.048148495864,7400.042148308096,-4706.2727505,0.0,0.0,2693.769397808096,"Lexington,Kentucky",2024-12-31,Class B
2028-12-31,0.0,157990.5365,16651.781332094248,7659.819412763353,-4706.2727505,0.0,0.0,2953.546662263353,"Lexington,Kentucky",2024-12-31,Class B
2029-12-31,0.0,167477.4139,17135.229075047297,7882.205374521755,-4706.2727505,-72965.469,167477.4139,97687.87752402177,"Lexington,Kentucky",2024-12-31,Class B
2024-12-31,-30931.577360000003,77328.9434,0.0,0.0,0.0,0.0,0.0,-30931.577360000003,"Lexington,Kentucky",2024-12-31,Class C
2025-12-31,0.0,79209.9641,10519.198708644122,4838.831405976296,-2992.63010958,0.0,0.0,1846.2012963962961,"Lexington,Kentucky",2024-12-31,Class C
2026-12-31,0.0,85033.2188,10947.532970303468,5035.865166339595,-2992.63010958,0.0,0.0,2043.235056759595,"Lexington,Kentucky",2024-12-31,Class C
2027-12-31,0.0,91841.2577,11280.086358223858,5188.839724782974,-2992.63010958,0.0,0.0,2196.2096152029744,"Lexington,Kentucky",2024-12-31,Class C
2028-12-31,0.0,99288.9277,11646.22096110453,5357.261642108083,-2992.63010958,0.0,0.0,2364.631532528083,"Lexington,Kentucky",2024-12-31,Class C
2029-12-31,0.0,104926.7516,11960.358423645785,5501.764874877061,-2992.63010958,-46397.36604,104926.7516,61038.52032529706,"Lexington,Kentucky",2024-12-31,Class C
2024-12-31,-39644.824640000006,99112.0616,0.0,0.0,0.0,0.0,0.0,-39644.824640000006,"Lima,Ohio",2024-12-31,Class A
2025-12-31,0.0,102354.5432,14468.508876658512,6655.514083262915,-3835.6367839199997,0.0,0.0,2819.877299342915,"Lima,Ohio",2024-12-31,Class A
2026-12-31,0.0,109208.6237,14838.351024101961,6825.641471086901,-3835.6367839199997,0.0,0.0,2990.0046871669015,"Lima,Ohio",2024-12-31,Class A
2027-12-31,0.0,117162.1632,15128.951008191683,6959.317463768174,-3835.6367839199997,0.0,0.0,3123.6806798481743,"Lima,Ohio",2024-12-31,Class A
2028-12-31,0.0,125657.9821,15414.149270662867,7090.508664504919,-3835.6367839199997,0.0,0.0,3254.871880584919,"Lima,Ohio",2024-12-31,Class A
2029-12-31,0.0,131678.6291,15631.519007568004,7190.498743481281,-3835.6367839199997,-59467.236959999995,131678.6291,75566.25409956128,"Lima,Ohio",2024-12-31,Class A
2024-12-31,-26389.01504,65972.5376,0.0,0.0,0.0,0.0,0.0,-26389.01504,"Lima,Ohio",2024-12-31,Class B
2025-12-31,0.0,67928.6446,8399.412859439848,3863.7299153423296,-2553.13720512,0.0,0.0,1310.5927102223295,"Lima,Ohio",2024-12-31,Class B
2026-12-31,0.0,72008.873,8685.79534795825,3995.465860060795,-2553.13720512,0.0,0.0,1442.3286549407949,"Lima,Ohio",2024-12-31,Class B
2027-12-31,0.0,76621.2419,8902.951791600528,4095.3578241362425,-2553.13720512,0.0,0.0,1542.2206190162424,"Lima,Ohio",2024-12-31,Class B
2028-12-31,0.0,81441.1099,9075.93445538544,4174.929849477302,-2553.13720512,0.0,0.0,1621.792644357302,"Lima,Ohio",2024-12-31,Class B
2029-12-31,0.0,84727.5803,9192.039025399677,4228.337951683851,-2553.13720512,-39583.52256,84727.5803,46819.25848656386,"Lima,Ohio",2024-12-31,Class B
2024-12-31,-22512.157720000003,56280.3943,0.0,0.0,0.0,0.0,0.0,-22512.157720000003,"Lima,Ohio",2024-12-31,Class C
2025-12-31,0.0,58153.2922,8869.166541914095,4079.8166092804836,-2178.05125941,0.0,0.0,1901.7653498704835,"Lima,Ohio",2024-12-31,Class C
2026-12-31,0.0,61839.7417,9213.408818709599,4238.168056606415,-2178.05125941,0.0,0.0,2060.116797196415,"Lima,Ohio",2024-12-31,Class C
2027-12-31,0.0,66008.1779,9488.863822116513,4364.877358173596,-2178.05125941,0.0,0.0,2186.826098763596,"Lima,Ohio",2024-12-31,Class C
2028-12-31,0.0,70381.7676,9709.245131954282,4466.252760698969,-2178.05125941,0.0,0.0,2288.2015012889688,"Lima,Ohio",2024-12-31,Class C
2029-12-31,0.0,73478.633,9867.082027896891,4538.85773283257,-2178.05125941,-33768.23658,73478.633,42071.202893422575,"Lima,Ohio",2024-12-31,Class C
2024-12-31,-62287.08832000001,155717.7208,0.0,0.0,0.0,0.0,0.0,-62287.08832000001,"Lincoln,Nebraska",2024-12-31,Class A
2025-12-31,0.0,160271.1744,16057.780731035858,7386.579136276494,-6026.27579496,0.0,0.0,1360.303341316494,"Lincoln,Nebraska",2024-12-31,Class A
2026-12-31,0.0,171368.4688,16433.286507133806,7559.31179328155,-6026.27579496,0.0,0.0,1533.0359983215503,"Lincoln,Nebraska",2024-12-31,Class A
2027-12-31,0.0,184784.3095,16694.112330328295,7679.291671951015,-6026.27579496,0.0,0.0,1653.015876991015,"Lincoln,Nebraska",2024-12-31,Class A
2028-12-31,0.0,199417.1001,16954.211653165217,7798.937360456,-6026.27579496,0.0,0.0,1772.6615654959996,"Lincoln,Nebraska",2024-12-31,Class A
2029-12-31,0.0,209671.5513,17158.23429074735,7892.78777374378,-6026.27579496,-93430.63248,209671.5513,118107.43079878377,"Lincoln,Nebraska",2024-12-31,Class A
2024-12-31,-52745.251480000006,131863.1287,0.0,0.0,0.0,0.0,0.0,-52745.251480000006,"Lincoln,Nebraska",2024-12-31,Class B
2025-12-31,0.0,135471.4297,14273.783633243755,6565.940471292127,-5103.10308069,0.0,0.0,1462.837390602127,"Lincoln,Nebraska",2024-12-31,Class B
2026-12-31,0.0,144948.3012,14813.80364072201,6814.349674732124,-5103.10308069,0.0,0.0,1711.2465940421243,"Lincoln,Nebraska",2024-12-31,Class B
2027-12-31,0.0,156667.8769,15188.482673215218,6986.702029679,-5103.10308069,0.0,0.0,1883.5989489889998,"Lincoln,Nebraska",2024-12-31,Class B
2028-12-31,0.0,169580.6059,15499.871770342046,7129.9410143573405,-5103.10308069,0.0,0.0,2026.8379336673406,"Lincoln,Nebraska",2024-12-31,Class B
2029-12-31,0.0,178714.3411,15729.820379122046,7235.71737439614,-5103.10308069,-79117.87722,178714.3411,101729.07817370613,"Lincoln,Nebraska",2024-12-31,Class B
2024-12-31,-30060.937120000002,75152.3428,0.0,0.0,0.0,0.0,0.0,-30060.937120000002,"Lincoln,Nebraska",2024-12-31,Class C
2025-12-31,0.0,77493.0295,10931.457421609699,5028.470413940461,-2908.3956663599997,0.0,0.0,2120.0747475804615,"Lincoln,Nebraska",2024-12-31,Class C
2026-12-31,0.0,82828.5394,11411.112116667484,5249.111573667042,-2908.3956663599997,0.0,0.0,2340.715907307042,"Lincoln,Nebraska",2024-12-31,Class C
2027-12-31,0.0,89243.6,11807.386551070957,5431.397813492639,-2908.3956663599997,0.0,0.0,2523.0021471326395,"Lincoln,Nebraska",2024-12-31,Class C
2028-12-31,0.0,96200.919,12135.065541174232,5582.130148940146,-2908.3956663599997,0.0,0.0,2673.734482580146,"Lincoln,Nebraska",2024-12-31,Class C
2029-12-31,0.0,101237.5704,12393.350925415345,5700.941425691059,-2908.3956663599997,-45091.405679999996,101237.5704,58938.71047933106,"Lincoln,Nebraska",2024-12-31,Class C
2024-12-31,-50216.21536,125540.5384,0.0,0.0,0.0,0.0,0.0,-50216.21536,"Little Rock,Arkansas",2024-12-31,Class A
2025-12-31,0.0,128104.3442,13264.97771156457,6101.889747319702,-4858.41883608,0.0,0.0,1243.4709112397022,"Little Rock,Arkansas",2024-12-31,Class A
2026-12-31,0.0,137313.4982,13887.449409697909,6388.226728461038,-4858.41883608,0.0,0.0,1529.807892381038,"Little Rock,Arkansas",2024-12-31,Class A
2027-12-31,0.0,148113.1787,14294.797671049842,6575.606928682927,-4858.41883608,0.0,0.0,1717.188092602927,"Little Rock,Arkansas",2024-12-31,Class A
2028-12-31,0.0,159977.2177,14720.991762015901,6771.656210527314,-4858.41883608,0.0,0.0,1913.2373744473143,"Little Rock,Arkansas",2024-12-31,Class A
2029-12-31,0.0,168848.2757,15078.191969239882,6935.968305850345,-4858.41883608,-75324.32304,168848.2757,95601.50212977034,"Little Rock,Arkansas",2024-12-31,Class A
2024-12-31,-37924.64964,94811.6241,0.0,0.0,0.0,0.0,0.0,-37924.64964,"Little Rock,Arkansas",2024-12-31,Class B
2025-12-31,0.0,97078.6874,12055.33243109097,5545.452918301846,-3669.20985267,0.0,0.0,1876.2430656318456,"Little Rock,Arkansas",2024-12-31,Class B
2026-12-31,0.0,104252.0575,12701.939062250634,5842.891968635291,-3669.20985267,0.0,0.0,2173.682115965291,"Little Rock,Arkansas",2024-12-31,Class B
2027-12-31,0.0,112669.5955,13132.878952800069,6041.124318288032,-3669.20985267,0.0,0.0,2371.9144656180315,"Little Rock,Arkansas",2024-12-31,Class B
2028-12-31,0.0,121888.2906,13561.614359628933,6238.342605429309,-3669.20985267,0.0,0.0,2569.1327527593085,"Little Rock,Arkansas",2024-12-31,Class B
2029-12-31,0.0,128888.2109,13929.99327780097,6407.796907788445,-3669.20985267,-56886.97446,128888.2109,74739.82349511846,"Little Rock,Arkansas",2024-12-31,Class B
2024-12-31,-26307.97472,65769.9368,0.0,0.0,0.0,0.0,0.0,-26307.97472,"Little Rock,Arkansas",2024-12-31,Class C
2025-12-31,0.0,67334.1494,9026.20173245313,4152.052796928439,-2545.2965541599997,0.0,0.0,1606.7562427684397,"Little Rock,Arkansas",2024-12-31,Class C
2026-12-31,0.0,72123.6705,9366.459131079846,4308.571200296728,-2545.2965541599997,0.0,0.0,1763.2746461367287,"Little Rock,Arkansas",2024-12-31,Class C
2027-12-31,0.0,77660.5127,9622.65171701188,4426.419789825464,-2545.2965541599997,0.0,0.0,1881.1232356654646,"Little Rock,Arkansas",2024-12-31,Class C
2028-12-31,0.0,83660.0814,9908.20520769138,4557.774395538035,-2545.2965541599997,0.0,0.0,2012.477841378035,"Little Rock,Arkansas",2024-12-31,Class C
2029-12-31,0.0,88174.8019,10154.804365715532,4671.2100082291445,-2545.2965541599997,-39461.96208,88174.8019,50838.75327406915,"Little Rock,Arkansas",2024-12-31,Class C
2024-12-31,-63111.16696,157777.9174,0.0,0.0,0.0,0.0,0.0,-63111.16696,"Logan,Utah",2024-12-31,Class A
2025-12-31,0.0,160774.3788,18516.15076954691,8517.429353991578,-6106.005403380001,0.0,0.0,2411.4239506115773,"Logan,Utah",2024-12-31,Class A
2026-12-31,0.0,172938.0089,19665.887299837606,9046.308157925298,-6106.005403380001,0.0,0.0,2940.302754545297,"Logan,Utah",2024-12-31,Class A
2027-12-31,0.0,188010.4707,20504.494060244753,9432.067267712586,-6106.005403380001,0.0,0.0,3326.061864332585,"Logan,Utah",2024-12-31,Class A
2028-12-31,0.0,205287.831,21271.049085742863,9784.682579441716,-6106.005403380001,0.0,0.0,3678.6771760617157,"Logan,Utah",2024-12-31,Class A
2029-12-31,0.0,218471.6689,21899.12988243752,10073.599745921258,-6106.005403380001,-94666.75044,218471.6689,127772.51280254124,"Logan,Utah",2024-12-31,Class A
2024-12-31,-54284.527,135711.3175,0.0,0.0,0.0,0.0,0.0,-54284.527,"Logan,Utah",2024-12-31,Class B
2025-12-31,0.0,138529.7661,17147.606498434827,7887.89898928002,-5252.0279872500005,0.0,0.0,2635.8710020300196,"Logan,Utah",2024-12-31,Class B
2026-12-31,0.0,148834.6565,17948.392293711193,8256.260455107147,-5252.0279872500005,0.0,0.0,3004.2324678571467,"Logan,Utah",2024-12-31,Class B
2027-12-31,0.0,161335.9443,18603.03648672247,8557.396783892336,-5252.0279872500005,0.0,0.0,3305.368796642336,"Logan,Utah",2024-12-31,Class B
2028-12-31,0.0,175518.7526,19239.791303827657,8850.303999760721,-5252.0279872500005,0.0,0.0,3598.2760125107206,"Logan,Utah",2024-12-31,Class B
2029-12-31,0.0,186327.9792,19764.438786959137,9091.641842001203,-5252.0279872500005,-81426.7905,186327.9792,108740.80255475121,"Logan,Utah",2024-12-31,Class B
2024-12-31,-54130.15640000001,135325.391,0.0,0.0,0.0,0.0,0.0,-54130.15640000001,"Logan,Utah",2024-12-31,Class C
2025-12-31,0.0,138147.8464,14526.574433775995,6682.224239536958,-5237.0926317,0.0,0.0,1445.1316078369573,"Logan,Utah",2024-12-31,Class C
2026-12-31,0.0,148472.9045,15230.937520822688,7006.231259578436,-5237.0926317,0.0,0.0,1769.1386278784357,"Logan,Utah",2024-12-31,Class C
2027-12-31,0.0,161031.5921,15863.074235287557,7297.014148232275,-5237.0926317,0.0,0.0,2059.921516532275,"Logan,Utah",2024-12-31,Class C
2028-12-31,0.0,175330.1921,16488.44243993703,7584.683522371033,-5237.0926317,0.0,0.0,2347.590890671033,"Logan,Utah",2024-12-31,Class C
2029-12-31,0.0,186295.4549,17023.67422462997,7830.890143329785,-5237.0926317,-81195.2346,186295.4549,107694.0178116298,"Logan,Utah",2024-12-31,Class C
2024-12-31,-207842.81768000004,519607.0442,0.0,0.0,0.0,0.0,0.0,-207842.81768000004,"Long Island,New York",2024-12-31,Class A
2025-12-31,0.0,532533.617,43376.49748481909,19953.18884301678,-20108.79261054,0.0,0.0,-155.6037675232219,"Long Island,New York",2024-12-31,Class A
2026-12-31,0.0,573143.5046,45348.08969308208,20860.121258817755,-20108.79261054,0.0,0.0,751.3286482777548,"Long Island,New York",2024-12-31,Class A
2027-12-31,0.0,622032.0781,46729.73547245133,21495.67831732761,-20108.79261054,0.0,0.0,1386.8857067876088,"Long Island,New York",2024-12-31,Class A
2028-12-31,0.0,676654.8554,47860.588865374666,22015.870878072346,-20108.79261054,0.0,0.0,1907.0782675323462,"Long Island,New York",2024-12-31,Class A
2029-12-31,0.0,717281.4648,48871.306558527045,22480.80101692244,-20108.79261054,-311764.22651999997,717281.4648,407889.24668638245,"Long Island,New York",2024-12-31,Class A
